Q560,ROBERT F WAGNER JR SECONDARY ,8-r,8-m,8-w,2010
Q600,Queens Vocational & Tech High School ,8-r,8-m,8-w,2010
Q610,Aviation Career & Technical Education High School ,8-r,9-m,8-w,2010
Q744,VOYAGES PREPARATORY HIGH SCHOOL ,8-r,8-m,7-w,2010
Q252,Queens School of Inquiry ,0-r,0-m,0-w,2010
Q263,FLUSHING INTERNATIONAL HIGH SCHOOL ,6-r,8-m,6-w,2010
Q281,EAST WEST SCHOOL OF INTERNATIONAL STUDIE ,8-r,9-m,8-w,2010
Q285,WORLD JOURNALISM PREPARATORY SCHOOL ,8-r,8-m,8-w,2010
Q425,JOHN BOWNE HIGH SCHOOL ,7-r,8-m,7-w,2010
Q460,FLUSHING HIGH SCHOOL ,7-r,7-m,7-w,2010
Q467,YABC AT FLUSHING HIGH SCHOOL ,0-r,0-m,0-w,2010
Q525,Townsend Harris High School at Queens College ,12-r,12-m,12-w,2010
Q540,QUEENS ACADEMY ,8-r,7-m,7-w,2010
Q670,Robert F Kennedy Community High School ,8-r,9-m,9-w,2010
Q792,North Queens Community High School ,8-r,8-m,8-w,2010
Q415,BENJAMIN CARDOZO HIGH SCHOOL ,9-r,11-m,9-w,2010
Q430,FRANCIS LEWIS HIGH SCHOOL ,9-r,10-m,9-w,2010
Q435,MARTIN VAN BUREN HIGH SCHOOL ,8-r,8-m,7-w,2010
Q495,BAYSIDE HIGH SCHOOL ,9-r,10-m,9-w,2010
Q566,Queens High School-Teaching Liberal Arts Sciences ,8-r,9-m,8-w,2010
Q260,FREDERICK DOUGLASS ACADEMY VI ,7-r,7-m,7-w,2010
Q262,CHANNEL VIEW SCHOOL FOR RESEARCH ,9-r,8-m,8-w,2010
Q302,Queens High School for Information  Research  and Te ,0-r,0-m,0-w,2010
Q308,Robert H. Goddard High School for Communication Art ,0-r,0-m,0-w,2010
Q309,ACADEMY OF MEDICAL TECHNOLOGY ,0-r,0-m,0-w,2010
Q323,Region Five Scholars' Academy ,0-r,0-m,0-w,2010
Q400,AUGUST MARTIN HIGH SCHOOL ,7-r,7-m,7-w,2010
Q410,BEACH CHANNEL HIGH SCHOOL ,7-r,7-m,7-w,2010
Q465,FAR ROCKAWAY HIGH SCHOOL ,7-r,7-m,7-w,2010
Q475,RICHMOND HILL HIGH SCHOOL ,7-r,8-m,7-w,2010
Q480,JOHN ADAMS HIGH SCHOOL ,7-r,8-m,8-w,2010
Q487/27Q481,YABC AT JOHN ADAMS HIGH SCHOOL ,0-r,0-m,0-w,2010
Q650,HS for Construction Trades  Engineering and Arch ,8-r,9-m,8-w,2010
Q310,Queens Collegiate: A College Board School ,0-r,0-m,0-w,2010
Q338,SATELLITE ACADEMY ,6-r,7-m,6-w,2010
Q440,FOREST HILLS HIGH SCHOOL ,9-r,9-m,9-w,2010
Q470,JAMAICA HIGH SCHOOL ,7-r,8-m,7-w,2010
Q505,HILLCREST HIGH SCHOOL ,7-r,8-m,7-w,2010
Q620,Thomas Edison Vocational-Technical High School ,9-r,9-m,8-w,2010
Q680,Queens Gateway to Health Sciences Secondary Schoo ,10-r,10-m,10-w,2010
Q687,QUEENS HS FOR SCIENCE YORK COL ,12-r,13-m,12-w,2010
Q690,High School For Law Enforcement And Public Safety ,8-r,8-m,8-w,2010
Q896,Young Women's Leadership High School ,0-r,0-m,0-w,2010
Q248,QUEENS PREPARATORY ACADEMY ,7-r,7-m,7-w,2010
Q259,PATHWAYS COLLEGE PREPARATORY SCHOOL ,8-r,8-m,7-w,2010
Q265,EXCELSIOR PREPARATORY HIGH SCHOOL ,7-r,7-m,7-w,2010
Q272,GEORGE WASHINGTON CARVER HS ,8-r,8-m,8-w,2010
Q283,PREPARATORY ACADEMY FOR WRITERS ,8-r,8-m,7-w,2010
Q420,Springfield Gardens High School ,8-r,8-m,8-w,2010
Q492,MATH SCIENCE RESEARCH TECH MAG ,8-r,8-m,8-w,2010
Q494,LAW GOVERNMENT SERVICE MAGNET ,8-r,8-m,7-w,2010
Q496,BUSINESS COMPUTER APPLICATION ,7-r,7-m,7-w,2010
Q498,Humanities and Arts Magnet High School ,7-r,7-m,7-w,2010
Q301,Academy for Careers in Television and Film ,0-r,0-m,0-w,2010
Q445,WILLIAM C BRYANT HIGH SCHOOL ,8-r,9-m,8-w,2010
Q450,LONG ISLAND CITY HIGH SCHOOL ,8-r,8-m,8-w,2010
Q501,Frank Sinatra School of the Arts ,10-r,9-m,9-w,2010
Q502,INFORMATION TECHNOLOGY HIGH SCHOOL ,8-r,9-m,8-w,2010
Q555,NEWCOMERS HIGH SCHOOL ,6-r,8-m,6-w,2010
Q575,ACADEMY OF AMERICAN STUDIES ,10-r,10-m,10-w,2010
Q580,BACCALAUREATE SCH GLOBAL EDUC ,11-r,11-m,11-w,2010
R064,Gaynor McCown Expeditionary Learning School ,0-r,0-m,0-w,2010
R080,MICHAEL J PETRIDES SCHOOL ,10-r,10-m,10-w,2010
R440,NEW DORP HIGH SCHOOL ,8-r,8-m,8-w,2010
R445,PORT RICHMOND HIGH SCHOOL ,8-r,8-m,8-w,2010
R450,CURTIS HIGH SCHOOL ,8-r,8-m,8-w,2010
R455,TOTTENVILLE HIGH SCHOOL ,9-r,9-m,9-w,2010
R460,SUSAN E WAGNER HIGH SCHOOL ,9-r,9-m,9-w,2010
R470,CONCORD HIGH SCHOOL ,9-r,8-m,7-w,2010
R600,RALPH MCKEE VOC-TECH HIGH SCH ,8-r,8-m,7-w,2010
R605,STATEN ISLAND TECHNICAL HIGH SCHOOL ,12-r,13-m,12-w,2010
K403,ACADEMY OF ENVIRONMENTAL LEADERSHIP ,7-r,7-m,7-w,2010
K480,Bushwick High School ,0-r,0-m,0-w,2010
K545,EBC High School for Public Service - Bushwick ,7-r,7-m,7-w,2010
K549,BUSHWICK HS FOR SOCIAL JUSTICE ,7-r,7-m,7-w,2010
K552,Academy of Urban Planning ,7-r,7-m,7-w,2010
K554,ALL CITY LEADERSHIP SECONDARY ,7-r,8-m,7-w,2010
K556,Bushwick Leaders High School for Academic Excel ,7-r,6-m,7-w,2010
X470,South Bronx High School ,0-r,0-m,0-w,2010
K371,LILLIAN L RASHKIS HS P371K ,0-r,0-m,0-w,2010
M035,MANHATTAN HIGH SCHOOL - P35M ,0-r,0-m,0-w,2010
Q004,P4Q SCHOOL (@ 179) ,0-r,0-m,0-w,2010
Q256,P256 QUEENS SCHOOL @ SAINT MARY'S ,0-r,0-m,0-w,2010
R025,South Richmond High School ,8-r,8-m,8-w,2010
X012,PS12X LEWIS AND CLARK SCHOOL ,0-r,0-m,0-w,2010
X754,P754 X - Jeffrey M. Rapport School for Career Devt ,0-r,0-m,0-w,2010
K460,John Jay High School ,7-r,7-m,7-w,2010
X490,PHOENIX SCHOOL ,8-r,8-m,8-w,2010
M292,HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES,7-r,8-m,7-w,2012
M448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,7-r,8-m,7-w,2012
M450,EAST SIDE COMMUNITY SCHOOL,7-r,8-m,7-w,2012
M458,FORSYTH SATELLITE ACADEMY,8-r,8-m,7-w,2012
M509,MARTA VALLE HIGH SCHOOL,7-r,8-m,7-w,2012
M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,6-r,11-m,6-w,2012
M539,NEW EXPLORATIONS INTO SCIENCE  TECHNOLOGY AND MATH HIGH SCHOOL,10-r,11-m,10-w,2012
M650,CASCADES HIGH SCHOOL,8-r,8-m,8-w,2012
M696,BARD HIGH SCHOOL EARLY COLLEGE,12-r,12-m,12-w,2012
M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDARY SCHOOL,7-r,8-m,7-w,2012
M288,FOOD AND FINANCE HIGH SCHOOL,8-r,7-m,7-w,2012
M294,ESSEX STREET ACADEMY,7-r,7-m,7-w,2012
M296,HIGH SCHOOL OF HOSPITALITY MANAGEMENT,7-r,7-m,7-w,2012
M298,PACE HIGH SCHOOL,8-r,8-m,8-w,2012
M300,URBAN ASSEMBLY SCHOOL OF DESIGN AND CONSTRUCTION  THE,8-r,8-m,8-w,2012
M303,FACING HISTORY SCHOOL  THE,7-r,7-m,6-w,2012
M305,URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW  THE,7-r,7-m,7-w,2012
M308,LOWER MANHATTAN ARTS ACADEMY,8-r,7-m,8-w,2012
M313,JAMES BALDWIN SCHOOL  THE: A SCHOOL FOR EXPEDITIONARY LEARNING,8-r,7-m,7-w,2012
M316,URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN  THE,7-r,7-m,7-w,2012
M374,GRAMERCY ARTS HIGH SCHOOL,7-r,7-m,7-w,2012
M376,NYC ISCHOOL,9-r,9-m,9-w,2012
M392,MANHATTAN BUSINESS ACADEMY,0-r,0-m,0-w,2012
M393,BUSINESS OF SPORTS SCHOOL,0-r,0-m,0-w,2012
M394,EMMA LAZARUS HIGH SCHOOL,6-r,10-m,7-w,2012
M399,THE HIGH SCHOOL FOR LANGUAGE AND DIPLOMACY,0-r,0-m,0-w,2012
M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,9-r,9-m,9-w,2012
M407,INSTITUTE FOR COLLABORATIVE EDUCATION,9-r,9-m,9-w,2012
M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,10-r,9-m,10-w,2012
M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,9-r,11-m,10-w,2012
M412,N.Y.C. LAB SCHOOL FOR COLLABORATIVE STUDIES,10-r,11-m,11-w,2012
M413,SCHOOL OF THE FUTURE HIGH SCHOOL,10-r,10-m,10-w,2012
M414,N.Y.C. MUSEUM SCHOOL,9-r,9-m,9-w,2012
M416,ELEANOR ROOSEVELT HIGH SCHOOL,11-r,11-m,11-w,2012
M418,MILLENNIUM HIGH SCHOOL,10-r,11-m,10-w,2012
M419,LANDMARK HIGH SCHOOL,7-r,7-m,7-w,2012
M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,8-r,8-m,8-w,2012
M425,LEADERSHIP AND PUBLIC SERVICE HIGH SCHOOL,8-r,8-m,7-w,2012
M427,MANHATTAN ACADEMY FOR ARTS & LANGUAGE,0-r,0-m,0-w,2012
M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,7-r,7-m,6-w,2012
M437,HUDSON HIGH SCHOOL OF LEARNING TECHNOLOGIES,0-r,0-m,0-w,2012
M438,INTERNATIONAL HIGH SCHOOL AT UNION SQUARE,0-r,0-m,0-w,2012
M439,MANHATTAN VILLAGE ACADEMY,8-r,9-m,9-w,2012
M440,BAYARD RUSTIN EDUCATIONAL COMPLEX,7-r,7-m,7-w,2012
M449,VANGUARD HIGH SCHOOL,7-r,8-m,7-w,2012
M459,MANHATTAN INTERNATIONAL HIGH SCHOOL,7-r,9-m,7-w,2012
M460,WASHINGTON IRVING HIGH SCHOOL,7-r,7-m,7-w,2012
M473,WASHINGTON IRVING YABC,0-r,0-m,0-w,2012
M475,STUYVESANT HIGH SCHOOL,13-r,14-m,13-w,2012
M489,HIGH SCHOOL OF ECONOMICS AND FINANCE,8-r,9-m,8-w,2012
M500,UNITY CENTER FOR URBAN TECHNOLOGIES,7-r,6-m,7-w,2012
M519,TALENT UNLIMITED HIGH SCHOOL,9-r,9-m,9-w,2012
M520,MURRY BERGTRAUM HIGH SCHOOL FOR BUSINESS CAREERS,8-r,8-m,7-w,2012
M529,JACQUELINE KENNEDY ONASSIS HIGH SCHOOL,8-r,8-m,8-w,2012
M531,REPERTORY COMPANY HIGH SCHOOL FOR THEATRE ARTS,8-r,8-m,8-w,2012
M542,MANHATTAN BRIDGES HIGH SCHOOL,6-r,7-m,6-w,2012
M543,NEW DESIGN HIGH SCHOOL,7-r,7-m,7-w,2012
M544,INDEPENDENCE HIGH SCHOOL,7-r,7-m,6-w,2012
M545,HIGH SCHOOL FOR DUAL LANGUAGE AND ASIAN STUDIES,8-r,11-m,8-w,2012
M550,LIBERTY HIGH SCHOOL ACADEMY FOR NEWCOMERS,7-r,8-m,7-w,2012
M551,THE URBAN ASSEMBLY NEW YORK HARBOR SCHOOL,8-r,8-m,7-w,2012
M560,HIGH SCHOOL M560 s CITY AS SCHOOL,9-r,8-m,9-w,2012
M565,URBAN ACADEMY LABORATORY HIGH SCHOOL,10-r,10-m,10-w,2012
M570,SATELLITE ACADEMY HIGH SCHOOL,7-r,6-m,6-w,2012
M575,MANHATTAN COMPREHENSIVE NIGHT AND DAY HIGH SCHOOL,6-r,10-m,6-w,2012
M580,RICHARD R. GREEN HIGH SCHOOL OF TEACHING,8-r,7-m,8-w,2012
M586,HARVEY MILK HIGH SCHOOL,9-r,8-m,8-w,2012
M600,THE HIGH SCHOOL OF FASHION INDUSTRIES,8-r,8-m,8-w,2012
M605,HUMANITIES PREPARATORY ACADEMY,8-r,8-m,8-w,2012
M615,CHELSEA CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,7-r,8-m,7-w,2012
M620,NORMAN THOMAS HIGH SCHOOL,7-r,7-m,7-w,2012
M625,HIGH SCHOOL OF GRAPHIC COMMUNICATION ARTS,7-r,7-m,7-w,2012
M630,ART AND DESIGN HIGH SCHOOL,8-r,8-m,8-w,2012
M655,LIFE SCIENCES SECONDARY SCHOOL,8-r,8-m,8-w,2012
M283,MANHATTAN THEATRE LAB HIGH SCHOOL,8-r,7-m,8-w,2012
M299,HIGH SCHOOL FOR ARTS  IMAGINATION AND INQUIRY,7-r,7-m,7-w,2012
M307,URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES  THE,7-r,7-m,7-w,2012
M402,THE URBAN ASSEMBLY SCHOOL FOR GREEN CAREERS,0-r,0-m,0-w,2012
M403,THE GLOBAL LEARNING COLLABORATIVE,0-r,0-m,0-w,2012
M404,INNOVATION DIPLOMA PLUS,8-r,8-m,7-w,2012
M415,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,7-r,7-m,7-w,2012
M417,FRANK MCCOURT HIGH SCHOOL,0-r,0-m,0-w,2012
M470,LOUIS D. BRANDEIS HIGH SCHOOL,7-r,7-m,7-w,2012
M479,BEACON HIGH SCHOOL,11-r,11-m,11-w,2012
M485,FIORELLO H. LAGUARDIA HIGH SCHOOL OF MUSIC & ART AND PERFORMING ARTS,11-r,11-m,11-w,2012
M492,HIGH SCHOOL FOR LAW  ADVOCACY AND COMMUNITY JUSTICE,7-r,7-m,8-w,2012
M494,HIGH SCHOOL OF ARTS AND TECHNOLOGY,8-r,8-m,8-w,2012
M505,EDWARD A. REYNOLDS WEST SIDE HIGH SCHOOL,8-r,7-m,7-w,2012
M541,MANHATTAN / HUNTER SCIENCE HIGH SCHOOL,9-r,10-m,9-w,2012
M577,YOUNG ADULT BOROUGH CENTER AT LOUIS D. BRANDEIS HS,0-r,0-m,0-w,2012
M860,FREDERICK DOUGLASS ACADEMY II SECONDARY SCHOOL,7-r,7-m,7-w,2012
M409,COALITION SCHOOL FOR SOCIAL CHANGE,7-r,7-m,7-w,2012
M435,MANHATTAN CENTER FOR SCIENCE AND MATHEMATICS,9-r,10-m,9-w,2012
M495,PARK EAST HIGH SCHOOL,7-r,7-m,7-w,2012
M555,CENTRAL PARK EAST HIGH SCHOOL,8-r,8-m,7-w,2012
M610,YOUNG WOMEN'S LEADERSHIP SCHOOL,8-r,8-m,8-w,2012
M635,ACADEMY OF ENVIRONMENTAL SCIENCE SECONDARY HIGH SCHOOL,7-r,7-m,7-w,2012
M680,HERITAGE SCHOOL  THE,7-r,7-m,6-w,2012
M285,HARLEM RENAISSANCE HIGH SCHOOL,7-r,6-m,6-w,2012
M304,MOTT HALL HIGH SCHOOL,8-r,7-m,7-w,2012
M362,COLUMBIA SECONDARY SCHOOL FOR MATH  SCIENCE  AND ENGINEERING,0-r,0-m,0-w,2012
M367,ACADEMY FOR SOCIAL ACTION: A COLLEGE BOARD SCHOOL,7-r,7-m,6-w,2012
M369,URBAN ASSEMBLY SCHOOL FOR THE PERFORMING ARTS,7-r,7-m,7-w,2012
M469,CHOIR ACADEMY OF HARLEM,7-r,7-m,7-w,2012
M499,FREDERICK DOUGLASS ACADEMY,9-r,9-m,8-w,2012
M670,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL CHANGE,7-r,8-m,8-w,2012
M685,BREAD & ROSES INTEGRATED ARTS HIGH SCHOOL,7-r,7-m,7-w,2012
M692,HIGH SCHOOL FOR MATHEMATICS  SCIENCE AND ENGINEERING AT CITY COLLEGE,12-r,13-m,11-w,2012
M293,CITY COLLEGE ACADEMY OF THE ARTS,8-r,8-m,8-w,2012
M346,COMMUNITY HEALTH ACADEMY OF THE HEIGHTS,7-r,7-m,7-w,2012
M348,WASHINGTON HEIGHTS EXPEDITIONARY LEARNING SCHOOL,7-r,7-m,7-w,2012
M423,HIGH SCHOOL FOR EXCELLENCE AND INNOVATION,0-r,0-m,0-w,2012
M457,GEORGE WASHINGTON YABC,7-r,7-m,6-w,2012
M462,HIGH SCHOOL FOR INTERNATIONAL BUSINESS AND FINANCE,7-r,7-m,7-w,2012
M463,HIGH SCHOOL FOR MEDIA AND COMMUNICATIONS,7-r,7-m,6-w,2012
M467,HIGH SCHOOL FOR LAW AND PUBLIC SERVICE,7-r,7-m,7-w,2012
M468,HIGH SCHOOL FOR HEALTH CAREERS AND SCIENCES,8-r,8-m,8-w,2012
M540,A. PHILIP RANDOLPH CAMPUS HIGH SCHOOL,8-r,9-m,8-w,2012
M552,GREGORIO LUPERON HIGH SCHOOL FOR SCIENCE AND MATHEMATICS,6-r,6-m,6-w,2012
X221,SOUTH BRONX PREPARATORY: A COLLEGE BOARD SCHOOL,7-r,7-m,6-w,2012
X321,CROTONA ACADEMY HIGH SCHOOL,7-r,7-m,7-w,2012
X334,INTERNATIONAL COMMUNITY HIGH SCHOOL,6-r,6-m,6-w,2012
X379,JILL CHAIFETZ TRANSFER HIGH SCHOOL,0-r,0-m,0-w,2012
X381,BRONX HAVEN HIGH SCHOOL,0-r,0-m,0-w,2012
X427,COMMUNITY SCHOOL FOR SOCIAL JUSTICE,7-r,7-m,7-w,2012
X473,MOTT HAVEN VILLAGE PREPARATORY HIGH SCHOOL,7-r,7-m,7-w,2012
X495,UNIVERSITY HEIGHTS SECONDARY SCHOOL,8-r,7-m,8-w,2012
X500,HOSTOSsLINCOLN ACADEMY OF SCIENCE,8-r,8-m,8-w,2012
X520,FOREIGN LANGUAGE ACADEMY OF GLOBAL STUDIES,7-r,7-m,7-w,2012
X527,BRONX LEADERSHIP ACADEMY II HIGH SCHOOL,7-r,7-m,7-w,2012
X547,NEW EXPLORERS HIGH SCHOOL,7-r,7-m,7-w,2012
X548,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,7-r,8-m,7-w,2012
X551,BRONX ACADEMY OF LETTERS,8-r,7-m,8-w,2012
X600,ALFRED E. SMITH CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,7-r,8-m,7-w,2012
X655,SAMUEL GOMPERS CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,7-r,8-m,7-w,2012
X670,HEALTH OPPORTUNITIES HIGH SCHOOL,7-r,7-m,7-w,2012
X269,BRONX STUDIO SCHOOL FOR WRITERS AND ARTISTS,0-r,0-m,0-w,2012
X282,WOMEN'S ACADEMY OF EXCELLENCE,8-r,7-m,7-w,2012
X293,RENAISSANCE HIGH SCHOOL FOR MUSICAL THEATER & TECHNOLOGY,7-r,7-m,7-w,2012
X295,GATEWAY SCHOOL FOR ENVIRONMENTAL RESEARCH AND TECHNOLOGY,8-r,7-m,7-w,2012
X305,PABLO NERUDA ACADEMY FOR ARCHITECTURE AND WORLD STUDIES,6-r,7-m,6-w,2012
X312,MILLENNIUM ART ACADEMY,7-r,8-m,7-w,2012
X332,HOLCOMBE L. RUCKER SCHOOL OF COMMUNITY RESEARCH,7-r,7-m,7-w,2012
X367,ARCHIMEDES ACADEMY FOR MATH  SCIENCE AND TECHNOLOGY APPLICATIONS,0-r,0-m,0-w,2012
X376,ANTONIA PANTOJA PREPARATORY ACADEMY  A COLLEGE BOARD SCHOOL,0-r,0-m,0-w,2012
X377,BRONX COMMUNITY HIGH SCHOOL,7-r,7-m,7-w,2012
X405,HERBERT H. LEHMAN HIGH SCHOOL,8-r,8-m,7-w,2012
X408,HERBERT H. LEHMAN YABC,8-r,7-m,8-w,2012
X432,BRONX BRIDGES HIGH SCHOOL,0-r,0-m,0-w,2012
X452,BRONX GUILD,7-r,7-m,7-w,2012
X507,STEVENSON YABC,0-r,0-m,0-w,2012
X519,FELISA RINCON DE GAUTIER INSTITUTE FOR LAW AND PUBLIC POLICY  THE,7-r,7-m,7-w,2012
X530,BANANA KELLY HIGH SCHOOL,7-r,7-m,7-w,2012
X537,BRONX ARENA HIGH SCHOOL,0-r,0-m,0-w,2012
X540,SCHOOL FOR COMMUNITY RESEARCH AND LEARNING,7-r,8-m,7-w,2012
X560,HIGH SCHOOL X560 s BRONX ACADEMY HIGH SCHOOL,8-r,7-m,7-w,2012
X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,7-r,7-m,7-w,2012
X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,6-r,7-m,6-w,2012
X231,EAGLE ACADEMY FOR YOUNG MEN,7-r,7-m,7-w,2012
X239,URBAN ASSEMBLY ACADEMY FOR HISTORY AND CITIZENSHIP FOR YOUNG MEN  THE,7-r,7-m,7-w,2012
X241,URBAN ASSEMBLY SCHOOL FOR APPLIED MATH AND SCIENCE  THE,8-r,9-m,8-w,2012
X250,EXIMIUS COLLEGE PREPARATORY ACADEMY: A COLLEGE BOARD SCHOOL,7-r,7-m,7-w,2012
X252,MOTT HALL BRONX HIGH SCHOOL,7-r,7-m,7-w,2012
X260,BRONX CENTER FOR SCIENCE AND MATHEMATICS,9-r,9-m,9-w,2012
X263,VALIDUS PREPARATORY ACADEMY: AN EXPEDITIONARY LEARNING SCHOOL,7-r,7-m,7-w,2012
X276,LEADERSHIP INSTITUTE,7-r,7-m,7-w,2012
X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,7-r,7-m,7-w,2012
X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,0-r,0-m,0-w,2012
X329,DREAMYARD PREPARATORY SCHOOL,7-r,7-m,7-w,2012
X365,ACADEMY FOR LANGUAGE AND TECHNOLOGY,6-r,6-m,5-w,2012
X403,BRONX INTERNATIONAL HIGH SCHOOL,6-r,6-m,6-w,2012
X404,SCHOOL FOR EXCELLENCE,7-r,7-m,7-w,2012
X412,BRONX HIGH SCHOOL OF BUSINESS,7-r,7-m,7-w,2012
X413,BRONX HIGH SCHOOL FOR MEDICAL SCIENCE,8-r,8-m,8-w,2012
X414,JONATHAN LEVIN HIGH SCHOOL FOR MEDIA AND COMMUNICATIONS,7-r,7-m,7-w,2012
X505,BRONX SCHOOL FOR LAW  GOVERNMENT AND JUSTICE,8-r,8-m,8-w,2012
X517,FREDERICK DOUGLASS ACADEMY III SECONDARY SCHOOL,7-r,7-m,7-w,2012
X525,BRONX LEADERSHIP ACADEMY HIGH SCHOOL,7-r,7-m,7-w,2012
X543,HIGH SCHOOL FOR VIOLIN AND DANCE,7-r,6-m,7-w,2012
X141,RIVERDALE / KINGSBRIDGE ACADEMY (MIDDLE SCHOOL / HIGH SCHOOL 141),8-r,9-m,8-w,2012
X213,BRONX ENGINEERING AND TECHNOLOGY ACADEMY,7-r,8-m,7-w,2012
X225,THEATRE ARTS PRODUCTION COMPANY SCHOOL,8-r,7-m,7-w,2012
X237,THE MARIE CURIE SCHOOL FOR MEDICINE  NURSING  AND HEALTH PROFESSIONS,7-r,7-m,7-w,2012
X243,WEST BRONX ACADEMY FOR THE FUTURE,7-r,8-m,7-w,2012
X268,KINGSBRIDGE INTERNATIONAL HIGH SCHOOL,6-r,7-m,6-w,2012
X284,BRONX SCHOOL OF LAW AND FINANCE,8-r,7-m,7-w,2012
X319,PROVIDING URBAN LEARNERS SUCCESS IN EDUCATION HIGH SCHOOL,0-r,0-m,0-w,2012
X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,6-r,6-m,6-w,2012
X368,INsTECH ACADEMY (M.S. / HIGH SCHOOL 368),7-r,8-m,7-w,2012
X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIONAL HIGH SCHOOL (KAPPA),7-r,8-m,7-w,2012
X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPORT PREPARATORY ACADEMY (ELLIS),6-r,7-m,6-w,2012
X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,7-r,7-m,7-w,2012
X434,BELMONT PREPARATORY HIGH SCHOOL,8-r,8-m,8-w,2012
X437,FORDHAM HIGH SCHOOL FOR THE ARTS,7-r,7-m,7-w,2012
X438,FORDHAM LEADERSHIP ACADEMY FOR BUSINESS AND TECHNOLOGY,7-r,7-m,7-w,2012
X439,BRONX HIGH SCHOOL FOR LAW AND COMMUNITY SERVICE,7-r,7-m,7-w,2012
X440,DEWITT CLINTON HIGH SCHOOL,8-r,8-m,8-w,2012
X442,CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC  THE,8-r,8-m,8-w,2012
X445,BRONX HIGH SCHOOL OF SCIENCE,12-r,13-m,12-w,2012
X475,JOHN F. KENNEDY HIGH SCHOOL,7-r,7-m,6-w,2012
X477,MARBLE HILL HIGH SCHOOL FOR INTERNATIONAL STUDIES,8-r,8-m,8-w,2012
X478,LEARNING TO WORK GED AT JOHN F. KENNEDY,0-r,0-m,0-w,2012
X546,BRONX THEATRE HIGH SCHOOL,6-r,7-m,7-w,2012
X549,DISCOVERY HIGH SCHOOL,7-r,7-m,7-w,2012
X660,GRACE DODGE CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,7-r,7-m,7-w,2012
X667,GRACE DODGE YABC,7-r,7-m,6-w,2012
X696,HIGH SCHOOL OF AMERICAN STUDIES AT LEHMAN COLLEGE,12-r,12-m,12-w,2012
X249,BRONX HEALTH SCIENCES HIGH SCHOOL,7-r,7-m,7-w,2012
X253,BRONX HIGH SCHOOL FOR WRITING AND COMMUNICATION ARTS,8-r,7-m,7-w,2012
X265,BRONX LAB SCHOOL,7-r,7-m,7-w,2012
X270,ACADEMY FOR SCHOLARSHIP AND ENTREPRENEURSHIP: A COLLEGE BOARD SCHOOL,7-r,7-m,7-w,2012
X275,HIGH SCHOOL OF COMPUTERS AND TECHNOLOGY,7-r,7-m,7-w,2012
X288,COLLEGIATE INSTITUTE FOR MATH AND SCIENCE,8-r,9-m,8-w,2012
X290,BRONX ACADEMY OF HEALTH CAREERS,7-r,7-m,7-w,2012
X299,ASTOR COLLEGIATE ACADEMY,7-r,7-m,7-w,2012
X415,CHRISTOPHER COLUMBUS HIGH SCHOOL,7-r,7-m,7-w,2012
X417,YOUNG ADULT BOROUGH CNTR CHRISTOPHER COLUMBUS HS,0-r,0-m,0-w,2012
X418,BRONX HIGH SCHOOL FOR THE VISUAL ARTS,8-r,8-m,8-w,2012
X455,HARRY S TRUMAN HIGH SCHOOL,7-r,7-m,7-w,2012
X456,LEARNING TO WORK YABC AT TRUMAN HIGH SCHOOL,0-r,0-m,0-w,2012
X513,NEW WORLD HIGH SCHOOL,6-r,7-m,6-w,2012
X514,THE BRONXWOOD PREPARATORY ACADEMY,7-r,7-m,7-w,2012
X541,GLOBAL ENTERPRISE HIGH SCHOOL,7-r,7-m,7-w,2012
X542,PELHAM PREPARATORY ACADEMY,8-r,8-m,8-w,2012
X544,HIGH SCHOOL FOR CONTEMPORARY ARTS,7-r,7-m,7-w,2012
X545,BRONX AEROSPACE HIGH SCHOOL,7-r,7-m,7-w,2012
